AssessmentYear,FishStock,Year,StockDescription,ICES_Areas_splited_with_character_,SpeciesName,StockSize,StockSizeUnits,CatchesLadingsUnits,Landings,Catches,FishingPressure,Blim,FMSY,MSYBtrigger,FupperWithAR,FupperWithoutAR,FlowerWithoutAR,FlowerWithAR
2020,rng.27.5b6712b,1997,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,10231,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,1998,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,12428,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,1999,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2000,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,17801,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2001,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,24445,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2002,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,24211,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2003,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,21904,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2004,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,22668,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2005,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,14559,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2006,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,8896,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2007,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,8138,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2008,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,5412,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2009,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,8943.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2010,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,4332.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2011,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,3697.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2012,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,1898.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2013,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,1751.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2014,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,1550.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2015,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,707.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2016,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,1004.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2017,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,1634.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2018,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,1519,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,rng.27.5b6712b,2019,Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel. Faroes grounds. and western Hatton Bank),27.12.b ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Coryphaenoides rupestris,NA,tonnes,tonnes,689.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1987,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,NA,thousands,thousands,729.3988096,729.3988096,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1988,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,NA,thousands,thousands,542.6426765,542.6426765,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1989,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,NA,thousands,thousands,755.3559117,755.3559117,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1990,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,NA,thousands,thousands,861.2993809,861.2993809,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1991,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,NA,thousands,thousands,629.6664623,629.6664623,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1992,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,NA,thousands,thousands,618.8211995,618.8211995,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1993,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,2575.3049,thousands,thousands,549.1094523,549.1094523,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1994,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,2052.1044,thousands,thousands,453.7150447,453.7150447,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1995,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,2407.4875,thousands,thousands,501.1404432,501.1404432,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1996,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,2597.0282,thousands,thousands,485.6506103,485.6506103,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1997,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,2414.5111,thousands,thousands,370.3620783,370.3620783,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1998,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,2094.0596,thousands,thousands,368.5045718,368.5045718,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,1999,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1904.2958,thousands,thousands,313.1566045,313.1566045,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2000,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1675.8401,thousands,thousands,362.7775728,362.7775728,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2001,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1826.0097,thousands,thousands,358.5,358.5,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2002,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1422.2024,thousands,thousands,337.7,337.7,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2003,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1539.3094,thousands,thousands,329.2,329.2,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2004,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1778.2471,thousands,thousands,367.9,367.9,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2005,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,1284.5999,thousands,thousands,256.5,256.5,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2006,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,879.8494,thousands,thousands,173.9,173.9,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2007,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,708.6459,thousands,thousands,160.9,160.9,NA,NA,NA,NA,NA,NA,NA,NA
2020,sal.27.22-31,2008,Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea. excluding the Gulf of Finland),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31,Salmo salar,946.1477,thousands,thousands,110.2,110.2,NA,NA,NA,NA,NA,NA,NA,NA
